ticker,entry_time,exit_time,entry_price,exit_price,shares,entry_value,exit_value,pnl_dollars,pnl_pct,entry_pattern,exit_reason,confidence,hold_time_minutes,max_price,max_price_pct,capture_rate
BDSX,2026-01-12 09:48:00-05:00,2026-01-12 10:20:00-05:00,8.05,8.0,1000.0,8050.000000000001,8000.0,-50.00000000000091,-0.6211180124223715,Strong_Bullish_Setup,Stop loss hit at $8.0500,85.0,32.0,9.08,12.795031055900614,-4.854368932038926
BDSX,2026-01-12 11:17:00-05:00,2026-01-12 13:26:00-05:00,7.97,8.27,250.0,1992.5,2067.5,75.0,3.7641154328732744,Strong_Bullish_Setup,Trend weakness detected,85.0,129.0,9.83,23.33751568381431,16.12903225806451
BDSX,2026-01-12 13:37:00-05:00,2026-01-12 13:40:00-05:00,8.88,8.55,1000.0,8880.0,8550.0,-330.0,-3.7162162162162162,Strong_Bullish_Setup,Stop loss hit at $8.5657,85.0,3.0,8.94,0.6756756756756612,-550.0000000000117
