timestamp,open,high,low,close,volume
2026-01-09 19:03:00-05:00,4.65,4.65,4.65,4.65,215
2026-01-12 08:01:00-05:00,5.01,5.01,5.01,5.01,246
2026-01-12 08:04:00-05:00,5.01,5.01,5.01,5.01,1
2026-01-12 08:09:00-05:00,4.99,4.99,4.99,4.99,500
2026-01-12 09:04:00-05:00,4.87,4.89,4.87,4.89,400
2026-01-12 09:08:00-05:00,4.7,4.7,4.7,4.7,40
2026-01-12 09:31:00-05:00,4.7,4.7,4.65,4.65,10183
2026-01-12 09:32:00-05:00,4.7,4.7,4.688,4.688,1501
2026-01-12 09:34:00-05:00,4.66,4.825,4.57,4.65,4263
2026-01-12 09:35:00-05:00,4.65,4.65,4.57,4.57,1783
2026-01-12 09:36:00-05:00,4.57,4.57,4.57,4.57,220
2026-01-12 09:37:00-05:00,4.59,4.59,4.55,4.55,734
2026-01-12 09:40:00-05:00,4.51,4.51,4.5,4.5,631
2026-01-12 09:41:00-05:00,4.535,4.57,4.535,4.545,1547
2026-01-12 09:43:00-05:00,4.555,4.555,4.555,4.555,414
2026-01-12 09:46:00-05:00,4.55,4.55,4.55,4.55,300
2026-01-12 09:48:00-05:00,4.55,4.55,4.55,4.55,2132
2026-01-12 09:51:00-05:00,4.535,4.55,4.535,4.55,655
2026-01-12 09:53:00-05:00,4.535,4.535,4.535,4.535,214
2026-01-12 09:55:00-05:00,4.55,4.55,4.55,4.55,933
2026-01-12 09:56:00-05:00,4.56,4.56,4.56,4.56,500
2026-01-12 10:00:00-05:00,4.512,4.512,4.5,4.51,10819
2026-01-12 10:01:00-05:00,4.52,4.52,4.52,4.52,251
2026-01-12 10:03:00-05:00,4.49,4.49,4.49,4.49,1519
2026-01-12 10:05:00-05:00,4.495,4.495,4.495,4.495,256
2026-01-12 10:10:00-05:00,4.48,4.48,4.48,4.48,5766
2026-01-12 10:11:00-05:00,4.48,4.48,4.48,4.48,342
2026-01-12 10:12:00-05:00,4.47,4.47,4.47,4.47,894
2026-01-12 10:13:00-05:00,4.428,4.43,4.425,4.425,3138
2026-01-12 10:14:00-05:00,4.425,4.425,4.4,4.4,930
