timestamp,open,high,low,close,volume
2025-12-31 09:41:00-05:00,1.74,1.74,1.73,1.73,1181
2025-12-31 09:49:00-05:00,1.736,1.736,1.736,1.736,450
2025-12-31 10:10:00-05:00,1.74,1.74,1.74,1.74,437
2025-12-31 10:13:00-05:00,1.724,1.724,1.724,1.724,219
2025-12-31 10:24:00-05:00,1.7,1.7,1.7,1.7,481
2025-12-31 10:25:00-05:00,1.72,1.72,1.72,1.72,239
2025-12-31 10:37:00-05:00,1.745,1.745,1.745,1.745,1037
2025-12-31 10:52:00-05:00,1.72,1.72,1.72,1.72,515
2025-12-31 10:53:00-05:00,1.72,1.72,1.72,1.72,105
2025-12-31 11:01:00-05:00,1.73,1.73,1.73,1.73,2429
2025-12-31 11:07:00-05:00,1.73,1.73,1.73,1.73,698
2025-12-31 11:08:00-05:00,1.728,1.728,1.728,1.728,330
2025-12-31 11:10:00-05:00,1.728,1.728,1.728,1.728,172
2025-12-31 11:11:00-05:00,1.73,1.73,1.73,1.73,437
2025-12-31 11:32:00-05:00,1.7,1.71,1.7,1.71,2488
2025-12-31 11:33:00-05:00,1.73,1.73,1.73,1.73,2044
2025-12-31 11:42:00-05:00,1.74,1.74,1.74,1.74,346
2025-12-31 11:59:00-05:00,1.74,1.74,1.74,1.74,221
2025-12-31 12:00:00-05:00,1.735,1.735,1.735,1.735,613
2025-12-31 12:04:00-05:00,1.73,1.73,1.73,1.73,207
2025-12-31 12:29:00-05:00,1.74,1.74,1.74,1.74,503
2025-12-31 12:33:00-05:00,1.74,1.74,1.74,1.74,709
2025-12-31 12:35:00-05:00,1.74,1.74,1.74,1.74,291
2025-12-31 12:39:00-05:00,1.76,1.76,1.76,1.76,226
2025-12-31 12:48:00-05:00,1.73,1.73,1.73,1.73,1098
2025-12-31 14:08:00-05:00,1.73,1.73,1.73,1.73,1375
2025-12-31 14:09:00-05:00,1.737,1.737,1.737,1.737,215
2025-12-31 14:15:00-05:00,1.736,1.8,1.73,1.773,5973
2025-12-31 14:16:00-05:00,1.76,1.76,1.76,1.76,203
2025-12-31 14:17:00-05:00,1.76,1.78,1.76,1.77,643
2025-12-31 14:31:00-05:00,1.77,1.77,1.77,1.77,398
2025-12-31 15:04:00-05:00,1.777,1.777,1.777,1.777,827
2025-12-31 15:10:00-05:00,1.751,1.751,1.73,1.747,9457
2025-12-31 15:11:00-05:00,1.73,1.747,1.73,1.745,1002
2025-12-31 15:26:00-05:00,1.755,1.755,1.73,1.73,2948
2025-12-31 15:38:00-05:00,1.7,1.7,1.7,1.7,3684
2025-12-31 15:40:00-05:00,1.7,1.7,1.7,1.7,1010
2025-12-31 15:59:00-05:00,1.695,1.7,1.695,1.7,771
2025-12-31 16:00:00-05:00,1.68,1.68,1.68,1.68,1299
2025-12-31 16:05:00-05:00,1.68,1.68,1.68,1.68,2
2025-12-31 16:06:00-05:00,1.68,1.68,1.68,1.68,2
2025-12-31 16:07:00-05:00,1.63,1.68,1.63,1.68,7
2025-12-31 16:08:00-05:00,1.68,1.68,1.63,1.63,7
2025-12-31 16:09:00-05:00,1.63,1.68,1.63,1.68,5
2025-12-31 16:10:00-05:00,1.63,1.68,1.63,1.63,6
2025-12-31 16:22:00-05:00,1.63,1.63,1.63,1.63,1
2025-12-31 16:23:00-05:00,1.64,1.64,1.64,1.64,2
2025-12-31 16:24:00-05:00,1.64,1.64,1.64,1.64,1
2025-12-31 16:25:00-05:00,1.64,1.64,1.64,1.64,30
2025-12-31 16:28:00-05:00,1.69,1.69,1.69,1.69,5
2025-12-31 17:08:00-05:00,1.69,1.69,1.69,1.69,6
2025-12-31 17:16:00-05:00,1.7,1.7,1.7,1.7,15
2025-12-31 17:52:00-05:00,1.69,1.71,1.69,1.71,143
2025-12-31 18:01:00-05:00,1.68,1.68,1.68,1.68,1
2025-12-31 18:15:00-05:00,1.68,1.68,1.68,1.68,2
2025-12-31 18:16:00-05:00,1.67,1.67,1.67,1.67,1
2025-12-31 18:36:00-05:00,1.68,1.68,1.68,1.68,100
2025-12-31 18:48:00-05:00,1.679,1.679,1.679,1.679,10
2025-12-31 19:00:00-05:00,1.67,1.67,1.65,1.65,2
2025-12-31 19:01:00-05:00,1.67,1.67,1.67,1.67,1
2025-12-31 19:17:00-05:00,1.65,1.65,1.65,1.65,200
2025-12-31 19:30:00-05:00,1.67,1.67,1.67,1.67,76
2025-12-31 19:42:00-05:00,1.67,1.67,1.67,1.67,1
2025-12-31 19:43:00-05:00,1.67,1.67,1.67,1.67,1
2025-12-31 19:56:00-05:00,1.67,1.67,1.67,1.67,3
2026-01-02 08:01:00-05:00,1.65,1.73,1.65,1.68,3143
2026-01-02 08:26:00-05:00,1.729,1.729,1.729,1.729,300
2026-01-02 08:30:00-05:00,1.73,1.73,1.73,1.73,44
2026-01-02 09:12:00-05:00,1.77,1.77,1.77,1.77,10
2026-01-02 09:31:00-05:00,1.7,1.7,1.68,1.681,2977
2026-01-02 09:33:00-05:00,1.7,1.7,1.7,1.7,185
2026-01-02 09:34:00-05:00,1.7,1.7,1.7,1.7,1221
2026-01-02 09:35:00-05:00,1.709,1.709,1.709,1.709,101
2026-01-02 09:43:00-05:00,1.719,1.719,1.719,1.719,1233
2026-01-02 09:50:00-05:00,1.705,1.705,1.705,1.705,167
2026-01-02 10:00:00-05:00,1.7,1.7,1.7,1.7,758
2026-01-02 10:36:00-05:00,1.72,1.73,1.72,1.73,852
2026-01-02 10:38:00-05:00,1.75,1.75,1.75,1.75,114
2026-01-02 10:42:00-05:00,1.71,1.71,1.71,1.71,115
2026-01-02 10:58:00-05:00,1.728,1.728,1.728,1.728,215
2026-01-02 11:17:00-05:00,1.742,1.742,1.742,1.742,192
2026-01-02 11:20:00-05:00,1.734,1.734,1.734,1.734,200
2026-01-02 11:28:00-05:00,1.73,1.73,1.73,1.73,100
2026-01-02 11:30:00-05:00,1.736,1.736,1.736,1.736,980
2026-01-02 12:03:00-05:00,1.761,1.761,1.761,1.761,790
2026-01-02 12:07:00-05:00,1.757,1.757,1.757,1.757,10903
2026-01-02 12:37:00-05:00,1.75,1.75,1.75,1.75,330
2026-01-02 12:42:00-05:00,1.75,1.75,1.75,1.75,160
2026-01-02 12:44:00-05:00,1.75,1.75,1.75,1.75,100
2026-01-02 13:10:00-05:00,1.78,1.78,1.78,1.78,1101
2026-01-02 13:11:00-05:00,1.76,1.763,1.76,1.763,1005
2026-01-02 13:12:00-05:00,1.78,1.78,1.78,1.78,1000
2026-01-02 13:18:00-05:00,1.76,1.763,1.76,1.763,2021
2026-01-02 13:19:00-05:00,1.77,1.77,1.77,1.77,220
2026-01-02 13:20:00-05:00,1.769,1.769,1.769,1.769,501
2026-01-02 13:22:00-05:00,1.74,1.74,1.74,1.74,112
2026-01-02 14:08:00-05:00,1.753,1.753,1.753,1.753,993
2026-01-02 14:16:00-05:00,1.77,1.77,1.77,1.77,534
2026-01-02 14:18:00-05:00,1.78,1.78,1.78,1.78,1408
2026-01-02 14:21:00-05:00,1.78,1.78,1.78,1.78,1005
2026-01-02 14:23:00-05:00,1.78,1.78,1.78,1.78,100
2026-01-02 14:26:00-05:00,1.87,1.87,1.79,1.79,2920
2026-01-02 14:28:00-05:00,1.82,1.85,1.82,1.85,1023
2026-01-02 14:36:00-05:00,1.82,1.82,1.82,1.82,586
2026-01-02 14:49:00-05:00,1.805,1.805,1.805,1.805,473
2026-01-02 14:58:00-05:00,1.82,1.82,1.82,1.82,2070
2026-01-02 15:02:00-05:00,1.824,1.824,1.824,1.824,208
