timestamp,open,high,low,close,volume
2026-01-15 15:25:00-05:00,257.25,257.29,257.17,257.24,85693
2026-01-15 15:26:00-05:00,257.24,257.25,257.11,257.17,101773
2026-01-15 15:27:00-05:00,257.17,257.26,257.12,257.18,60730
2026-01-15 15:28:00-05:00,257.17,257.37,257.14,257.32,50837
2026-01-15 15:29:00-05:00,257.32,257.56,257.3,257.53,100078
2026-01-15 15:30:00-05:00,257.53,257.67,257.46,257.67,105165
2026-01-15 15:31:00-05:00,257.66,257.67,257.45,257.59,76232
2026-01-15 15:32:00-05:00,257.57,257.63,257.35,257.4,65564
2026-01-15 15:33:00-05:00,257.39,257.44,257.36,257.44,54299
2026-01-15 15:34:00-05:00,257.43,257.45,257.37,257.43,88298
2026-01-15 15:35:00-05:00,257.43,257.51,257.4,257.49,76951
2026-01-15 15:36:00-05:00,257.48,257.5,257.41,257.44,61948
2026-01-15 15:37:00-05:00,257.45,257.52,257.4,257.41,62788
2026-01-15 15:38:00-05:00,257.4,257.48,257.36,257.45,72627
2026-01-15 15:39:00-05:00,257.44,257.44,257.29,257.29,90285
2026-01-15 15:40:00-05:00,257.28,257.41,257.24,257.37,75517
2026-01-15 15:41:00-05:00,257.38,257.47,257.36,257.44,117578
2026-01-15 15:42:00-05:00,257.44,257.47,257.36,257.38,75641
2026-01-15 15:43:00-05:00,257.38,257.6,257.35,257.57,71149
2026-01-15 15:44:00-05:00,257.56,257.65,257.44,257.45,51680
2026-01-15 15:45:00-05:00,257.44,257.47,257.37,257.45,55123
2026-01-15 15:46:00-05:00,257.46,257.59,257.44,257.55,74945
2026-01-15 15:47:00-05:00,257.54,257.63,257.45,257.6,54433
2026-01-15 15:48:00-05:00,257.6,257.65,257.52,257.58,84441
2026-01-15 15:49:00-05:00,257.57,257.61,257.48,257.48,64648
2026-01-15 15:50:00-05:00,257.49,257.51,257.34,257.36,96244
2026-01-15 15:51:00-05:00,257.37,257.65,257.11,257.62,187904
2026-01-15 15:52:00-05:00,257.62,257.84,257.61,257.83,216145
2026-01-15 15:53:00-05:00,257.83,257.85,257.61,257.67,128437
2026-01-15 15:54:00-05:00,257.67,257.7,257.55,257.7,107349
2026-01-15 15:55:00-05:00,257.7,257.91,257.54,257.9,193212
2026-01-15 15:56:00-05:00,257.87,258.07,257.85,258.0,225949
2026-01-15 15:57:00-05:00,258.0,258.12,257.96,258.12,162543
2026-01-15 15:58:00-05:00,258.13,258.16,258.04,258.12,197177
2026-01-15 15:59:00-05:00,258.11,258.11,257.98,258.05,229813
2026-01-15 16:00:00-05:00,258.05,258.38,257.98,258.21,6686148
2026-01-15 16:01:00-05:00,258.21,258.45,257.9,258.16,3029001
2026-01-15 16:02:00-05:00,258.0,258.25,257.9,258.2,225902
2026-01-15 16:03:00-05:00,258.1,258.21,257.85,258.2,13539
2026-01-15 16:04:00-05:00,258.2,258.21,258.0,258.2,76701
2026-01-15 16:05:00-05:00,258.18,258.33,258.02,258.21,254108
2026-01-15 16:06:00-05:00,258.05,258.45,258.05,258.2,1012250
2026-01-15 16:07:00-05:00,258.21,258.21,258.05,258.11,7033
2026-01-15 16:08:00-05:00,258.2,258.2,258.1,258.2,79
2026-01-15 16:09:00-05:00,258.19,258.21,258.13,258.2,156
2026-01-15 16:10:00-05:00,258.14,258.2,258.14,258.15,186
2026-01-15 16:11:00-05:00,258.15,258.25,258.14,258.25,929
2026-01-15 16:12:00-05:00,258.2,258.26,258.18,258.18,297
2026-01-15 16:13:00-05:00,258.18,258.3,258.18,258.26,43217
2026-01-15 16:14:00-05:00,258.3,258.3,258.21,258.26,745
2026-01-15 16:15:00-05:00,258.27,258.3,258.18,258.21,1336
2026-01-15 16:16:00-05:00,258.14,258.25,258.14,258.2,876
2026-01-15 16:17:00-05:00,258.21,258.24,258.15,258.24,971
2026-01-15 16:18:00-05:00,258.22,258.31,258.21,258.3,839
2026-01-15 16:19:00-05:00,258.25,258.3,258.21,258.25,779
2026-01-15 16:20:00-05:00,258.23,258.25,258.18,258.18,2550
2026-01-15 16:21:00-05:00,258.21,258.25,258.19,258.19,373
2026-01-15 16:22:00-05:00,258.25,258.25,258.2,258.21,572
2026-01-15 16:23:00-05:00,258.21,258.24,258.21,258.22,538
2026-01-15 16:24:00-05:00,258.22,258.25,258.21,258.21,42816
2026-01-15 16:25:00-05:00,258.24,258.25,258.22,258.25,2139
2026-01-15 16:26:00-05:00,258.25,258.25,258.21,258.25,1468
2026-01-15 16:27:00-05:00,258.2,258.21,258.2,258.2,318
2026-01-15 16:28:00-05:00,258.2,258.2,258.07,258.12,330
2026-01-15 16:29:00-05:00,258.03,258.22,258.03,258.2,127
2026-01-15 16:30:00-05:00,258.21,258.21,258.15,258.21,1002
2026-01-15 16:31:00-05:00,258.2,258.21,258.16,258.19,165
2026-01-15 16:32:00-05:00,258.15,258.21,258.0,258.0,1182
2026-01-15 16:33:00-05:00,258.0,258.0,257.88,257.96,257
2026-01-15 16:34:00-05:00,257.96,257.96,257.88,257.9,194
2026-01-15 16:35:00-05:00,257.91,257.98,257.88,257.95,570
2026-01-15 16:36:00-05:00,257.92,257.92,257.76,257.8,571
2026-01-15 16:37:00-05:00,257.8,257.8,257.76,257.8,24251
2026-01-15 16:38:00-05:00,257.8,257.8,257.78,257.8,548
2026-01-15 16:39:00-05:00,257.8,257.8,257.78,257.78,1342
2026-01-15 16:40:00-05:00,257.78,257.8,257.77,257.8,670
2026-01-15 16:41:00-05:00,257.8,257.8,257.76,257.8,1565
2026-01-15 16:42:00-05:00,257.8,257.99,257.79,257.95,425
2026-01-15 16:43:00-05:00,257.83,257.99,257.83,257.85,44
2026-01-15 16:44:00-05:00,257.9,257.99,257.8,257.95,100
