timestamp,open,high,low,close,volume
2025-12-17 13:16:00-05:00,0.8136,0.8136,0.8136,0.8136,500
2025-12-17 13:58:00-05:00,0.8136,0.8136,0.8136,0.8136,523
2025-12-17 14:26:00-05:00,0.81,0.81,0.81,0.81,1047
2025-12-17 14:27:00-05:00,0.81,0.8101,0.8,0.81,2774
2025-12-17 14:28:00-05:00,0.8118,0.8136,0.8118,0.8136,3058
2025-12-17 14:31:00-05:00,0.8136,0.8136,0.8136,0.8136,1500
2025-12-17 14:40:00-05:00,0.81,0.81,0.81,0.81,1008
2025-12-17 14:55:00-05:00,0.81,0.81,0.81,0.81,1123
2025-12-17 15:01:00-05:00,0.8,0.8,0.8,0.8,196
2025-12-17 15:04:00-05:00,0.782,0.782,0.782,0.782,2410
2025-12-17 15:05:00-05:00,0.7817,0.7817,0.7817,0.7817,202
2025-12-17 15:07:00-05:00,0.7814,0.7814,0.7814,0.7814,2031
2025-12-17 15:08:00-05:00,0.7703,0.7703,0.77,0.77,6059
2025-12-17 15:14:00-05:00,0.7704,0.7704,0.7704,0.7704,922
2025-12-17 15:15:00-05:00,0.7704,0.7704,0.7704,0.7704,100
2025-12-17 15:19:00-05:00,0.7704,0.7704,0.7704,0.7704,134
2025-12-17 15:26:00-05:00,0.7701,0.7701,0.77,0.7701,9644
2025-12-17 15:30:00-05:00,0.77,0.7701,0.77,0.7701,651
2025-12-17 15:33:00-05:00,0.7701,0.7701,0.7701,0.7701,1059
2025-12-17 15:36:00-05:00,0.77,0.7701,0.77,0.7701,200
2025-12-17 15:38:00-05:00,0.7701,0.7701,0.7701,0.7701,1140
2025-12-17 15:40:00-05:00,0.769,0.769,0.75,0.75,5714
2025-12-17 15:41:00-05:00,0.7501,0.7501,0.75,0.75,582
2025-12-17 15:42:00-05:00,0.7501,0.7501,0.7501,0.7501,1101
2025-12-17 15:48:00-05:00,0.75,0.75,0.75,0.75,1620
2025-12-17 15:49:00-05:00,0.7501,0.7502,0.75,0.7502,14800
2025-12-17 15:50:00-05:00,0.75,0.7502,0.75,0.7502,12706
2025-12-17 15:51:00-05:00,0.75,0.75,0.75,0.75,100
2025-12-17 15:52:00-05:00,0.7501,0.7501,0.7501,0.7501,1102
2025-12-17 15:56:00-05:00,0.7501,0.7501,0.75,0.75,302
2025-12-17 16:00:00-05:00,0.7501,0.7501,0.7501,0.7501,2387
2025-12-17 16:02:00-05:00,0.7499,0.7499,0.7499,0.7499,228
2025-12-17 16:17:00-05:00,0.7499,0.7499,0.7499,0.7499,35
2025-12-17 16:47:00-05:00,0.748,0.748,0.748,0.748,37
2025-12-17 17:21:00-05:00,0.8172,0.8172,0.8172,0.8172,1
2025-12-17 17:24:00-05:00,0.8172,0.8172,0.8172,0.8172,10
2025-12-17 17:39:00-05:00,0.8172,0.8172,0.8172,0.8172,185
2025-12-17 18:44:00-05:00,0.7891,0.7891,0.7891,0.7891,8
2025-12-17 18:51:00-05:00,0.7916,0.7916,0.7916,0.7916,10
2025-12-17 18:53:00-05:00,0.8001,0.8001,0.8001,0.8001,3
2025-12-17 19:24:00-05:00,0.7902,0.7902,0.7902,0.7902,12
2025-12-17 19:26:00-05:00,0.8172,0.8172,0.8172,0.8172,21
2025-12-17 19:28:00-05:00,0.8172,0.8172,0.8172,0.8172,15
2025-12-17 19:29:00-05:00,0.8172,0.8172,0.8172,0.8172,1
2025-12-17 19:35:00-05:00,0.7888,0.7888,0.7888,0.7888,14
2025-12-18 08:01:00-05:00,0.7501,0.7501,0.7501,0.7501,147
2025-12-18 08:35:00-05:00,0.78,0.78,0.78,0.78,300
2025-12-18 08:43:00-05:00,0.81,0.81,0.81,0.81,25
2025-12-18 08:51:00-05:00,0.81,0.81,0.81,0.81,178
2025-12-18 09:21:00-05:00,0.82,0.82,0.82,0.82,186
2025-12-18 09:31:00-05:00,0.748,0.8416,0.72,0.73,22695
2025-12-18 09:32:00-05:00,0.74,0.74,0.73,0.73,282
2025-12-18 09:36:00-05:00,0.735,0.735,0.73,0.73,850
2025-12-18 09:55:00-05:00,0.75,0.75,0.75,0.75,3536
2025-12-18 09:57:00-05:00,0.7686,0.7686,0.7686,0.7686,460
2025-12-18 09:58:00-05:00,0.7844,0.7844,0.7844,0.7844,489
2025-12-18 09:59:00-05:00,0.7844,0.7844,0.7844,0.7844,884
2025-12-18 10:00:00-05:00,0.7844,0.7844,0.7844,0.7844,200
2025-12-18 10:01:00-05:00,0.7843,0.7844,0.7607,0.7607,2462
2025-12-18 10:05:00-05:00,0.8,0.8,0.8,0.8,210
2025-12-18 10:08:00-05:00,0.82,0.82,0.819,0.82,1185
2025-12-18 10:12:00-05:00,0.82,0.82,0.82,0.82,269
2025-12-18 10:13:00-05:00,0.82,0.82,0.82,0.82,847
2025-12-18 10:16:00-05:00,0.85,0.85,0.84,0.85,855
2025-12-18 10:30:00-05:00,0.84,0.84,0.8127,0.8127,3253
2025-12-18 10:31:00-05:00,0.816,0.816,0.812,0.812,766
2025-12-18 10:43:00-05:00,0.8385,0.84,0.816,0.816,1692
2025-12-18 10:46:00-05:00,0.782,0.782,0.782,0.782,513
2025-12-18 10:52:00-05:00,0.8483,0.8483,0.8483,0.8483,301
2025-12-18 10:53:00-05:00,0.85,0.85,0.85,0.85,375
2025-12-18 10:54:00-05:00,0.85,0.85,0.85,0.85,852
2025-12-18 11:02:00-05:00,0.85,0.85,0.85,0.85,267
2025-12-18 11:15:00-05:00,0.8867,0.8867,0.8793,0.8867,2526
2025-12-18 11:16:00-05:00,0.8362,0.8543,0.8362,0.8543,323
2025-12-18 11:17:00-05:00,0.8348,0.8867,0.8348,0.8867,852
2025-12-18 11:20:00-05:00,0.8193,0.8349,0.8193,0.8349,767
2025-12-18 11:21:00-05:00,0.8362,0.8362,0.8362,0.8362,106
2025-12-18 11:23:00-05:00,0.8512,0.8512,0.8467,0.8467,3600
2025-12-18 11:35:00-05:00,0.8867,0.8893,0.87,0.8872,1526
2025-12-18 11:41:00-05:00,0.87,0.87,0.87,0.87,390
2025-12-18 11:46:00-05:00,0.847,0.8893,0.8357,0.8893,4292
2025-12-18 11:57:00-05:00,0.8355,0.8355,0.8355,0.8355,589
2025-12-18 11:58:00-05:00,0.8321,0.8321,0.8321,0.8321,273
2025-12-18 11:59:00-05:00,0.889,0.889,0.87,0.889,1071
2025-12-18 12:03:00-05:00,0.889,0.889,0.889,0.889,211
2025-12-18 12:06:00-05:00,0.889,0.8893,0.8507,0.8507,2217
2025-12-18 12:09:00-05:00,0.8507,0.8507,0.8507,0.8507,100
2025-12-18 12:20:00-05:00,0.889,0.889,0.889,0.889,301
2025-12-18 12:31:00-05:00,0.8892,0.8892,0.889,0.889,559
2025-12-18 12:36:00-05:00,0.814,0.814,0.814,0.814,536
2025-12-18 12:38:00-05:00,0.8515,0.8515,0.8515,0.8515,510
2025-12-18 12:42:00-05:00,0.8515,0.8515,0.8515,0.8515,264
2025-12-18 12:47:00-05:00,0.8158,0.832,0.8158,0.832,434
2025-12-18 12:52:00-05:00,0.8392,0.8505,0.8345,0.8345,660
2025-12-18 12:56:00-05:00,0.8713,0.8844,0.7959,0.7959,1265
2025-12-18 13:15:00-05:00,0.8792,0.8792,0.8792,0.8792,120
2025-12-18 13:24:00-05:00,0.889,0.889,0.8418,0.8418,265
2025-12-18 13:25:00-05:00,0.8487,0.8487,0.8487,0.8487,480
2025-12-18 13:26:00-05:00,0.8357,0.8357,0.8357,0.8357,210
2025-12-18 13:46:00-05:00,0.8517,0.8517,0.8517,0.8517,127
2025-12-18 13:51:00-05:00,0.8892,0.8892,0.8892,0.8892,100
2025-12-18 13:53:00-05:00,0.8892,0.8892,0.8892,0.8892,830
2025-12-18 13:56:00-05:00,0.8356,0.8356,0.8356,0.8356,1314
2025-12-18 14:06:00-05:00,0.8357,0.8357,0.8357,0.8357,226
2025-12-18 14:11:00-05:00,0.7885,0.8357,0.7885,0.8357,3549
2025-12-18 15:01:00-05:00,0.889,0.889,0.8429,0.88,1628
2025-12-18 15:10:00-05:00,0.8893,0.8893,0.8893,0.8893,646
2025-12-18 15:14:00-05:00,0.8426,0.8893,0.8426,0.8872,1893
2025-12-18 15:32:00-05:00,0.8981,0.8981,0.8981,0.8981,1799
2025-12-18 15:46:00-05:00,0.8688,0.8759,0.8688,0.8759,834
2025-12-18 15:49:00-05:00,0.9001,0.9001,0.9001,0.9001,300
2025-12-18 15:54:00-05:00,0.8988,0.8988,0.8988,0.8988,387
2025-12-18 15:58:00-05:00,0.888,0.9123,0.888,0.9007,2617
2025-12-18 16:05:00-05:00,0.8714,0.8714,0.8714,0.8714,1
2025-12-18 16:11:00-05:00,0.8714,0.8714,0.8714,0.8714,1
2025-12-18 16:23:00-05:00,0.8601,0.8601,0.8601,0.8601,5
2025-12-18 17:09:00-05:00,0.8799,0.8799,0.8799,0.8799,1
2025-12-18 17:27:00-05:00,0.8799,0.8799,0.8799,0.8799,200
2025-12-18 17:28:00-05:00,0.8778,0.8778,0.8778,0.8778,6
2025-12-18 19:17:00-05:00,0.8799,0.8799,0.8799,0.8799,1
2025-12-18 19:43:00-05:00,0.8792,0.8792,0.8792,0.8792,1
2025-12-18 19:50:00-05:00,0.8778,0.8778,0.8778,0.8778,1
2025-12-19 08:01:00-05:00,0.9007,0.9457,0.9007,0.9457,7874
2025-12-19 08:30:00-05:00,0.9006,0.9006,0.9006,0.9006,17
2025-12-19 08:33:00-05:00,0.88,0.88,0.88,0.88,118
