timestamp,open,high,low,close,volume
2026-01-12 13:50:00-05:00,2.813,2.813,2.813,2.813,500
2026-01-12 13:51:00-05:00,2.78,2.78,2.78,2.78,255
2026-01-12 13:52:00-05:00,2.813,2.813,2.813,2.813,500
2026-01-12 13:53:00-05:00,2.819,2.819,2.819,2.819,749
2026-01-12 13:55:00-05:00,2.819,2.819,2.819,2.819,373
2026-01-12 14:06:00-05:00,2.81,2.81,2.81,2.81,776
2026-01-12 14:07:00-05:00,2.81,2.81,2.81,2.81,301
2026-01-12 14:12:00-05:00,2.79,2.79,2.79,2.79,563
2026-01-12 14:20:00-05:00,2.791,2.791,2.78,2.78,1881
2026-01-12 14:22:00-05:00,2.75,2.75,2.75,2.75,1497
2026-01-12 14:23:00-05:00,2.746,2.746,2.746,2.746,1640
2026-01-12 14:24:00-05:00,2.75,2.75,2.735,2.735,830
2026-01-12 14:25:00-05:00,2.75,2.75,2.75,2.75,467
2026-01-12 14:29:00-05:00,2.713,2.719,2.713,2.719,7747
2026-01-12 14:30:00-05:00,2.71,2.712,2.71,2.712,394
2026-01-12 14:31:00-05:00,2.712,2.712,2.712,2.712,317
2026-01-12 14:34:00-05:00,2.715,2.72,2.715,2.72,1036
2026-01-12 14:35:00-05:00,2.72,2.72,2.72,2.72,552
2026-01-12 14:36:00-05:00,2.72,2.72,2.72,2.72,617
2026-01-12 14:37:00-05:00,2.76,2.808,2.76,2.808,590
2026-01-12 14:39:00-05:00,2.77,2.77,2.77,2.77,1002
2026-01-12 14:40:00-05:00,2.72,2.72,2.72,2.72,1102
2026-01-12 14:41:00-05:00,2.74,2.74,2.74,2.74,848
2026-01-12 14:44:00-05:00,2.737,2.737,2.737,2.737,222
2026-01-12 14:49:00-05:00,2.74,2.74,2.74,2.74,1158
2026-01-12 14:52:00-05:00,2.735,2.735,2.73,2.73,391
2026-01-12 14:54:00-05:00,2.736,2.74,2.736,2.74,905
2026-01-12 14:56:00-05:00,2.75,2.75,2.75,2.75,894
2026-01-12 15:00:00-05:00,2.75,2.75,2.75,2.75,1754
2026-01-12 15:08:00-05:00,2.758,2.758,2.758,2.758,3504
2026-01-12 15:10:00-05:00,2.75,2.75,2.75,2.75,720
2026-01-12 15:22:00-05:00,2.76,2.76,2.76,2.76,1344
2026-01-12 15:25:00-05:00,2.751,2.751,2.75,2.75,3732
2026-01-12 15:29:00-05:00,2.74,2.74,2.74,2.74,721
2026-01-12 15:32:00-05:00,2.739,2.739,2.739,2.739,1150
2026-01-12 15:34:00-05:00,2.74,2.74,2.74,2.74,160
2026-01-12 15:35:00-05:00,2.735,2.735,2.735,2.735,100
2026-01-12 15:37:00-05:00,2.735,2.8,2.735,2.8,4359
2026-01-12 15:42:00-05:00,2.73,2.75,2.73,2.75,462
2026-01-12 15:45:00-05:00,2.75,2.75,2.75,2.75,473
2026-01-12 15:50:00-05:00,2.75,2.75,2.75,2.75,547
2026-01-12 15:52:00-05:00,2.76,2.78,2.76,2.78,4876
2026-01-12 15:54:00-05:00,2.75,2.75,2.75,2.75,416
2026-01-12 15:56:00-05:00,2.75,2.779,2.75,2.779,1172
2026-01-12 15:57:00-05:00,2.775,2.78,2.763,2.763,1034
2026-01-12 15:58:00-05:00,2.745,2.745,2.745,2.745,601
2026-01-12 15:59:00-05:00,2.73,2.73,2.73,2.73,585
2026-01-12 16:00:00-05:00,2.75,2.76,2.75,2.76,2482
2026-01-12 16:03:00-05:00,2.75,2.75,2.75,2.75,12
2026-01-12 16:04:00-05:00,2.731,2.731,2.731,2.731,165
2026-01-12 16:05:00-05:00,2.76,2.76,2.76,2.76,3
2026-01-12 16:11:00-05:00,2.76,2.76,2.74,2.74,249
2026-01-12 16:12:00-05:00,2.74,2.74,2.71,2.71,893
2026-01-12 16:13:00-05:00,2.79,2.79,2.72,2.72,22
2026-01-12 16:15:00-05:00,2.79,2.79,2.79,2.79,1
2026-01-12 16:16:00-05:00,2.79,2.79,2.76,2.76,25
2026-01-12 16:17:00-05:00,2.71,2.71,2.71,2.71,1
2026-01-12 16:20:00-05:00,2.71,2.71,2.71,2.71,1
2026-01-12 16:21:00-05:00,2.71,2.72,2.71,2.71,418
2026-01-12 16:24:00-05:00,2.71,2.71,2.71,2.71,1
2026-01-12 16:25:00-05:00,2.7,2.7,2.7,2.7,71
2026-01-12 16:26:00-05:00,2.7,2.7,2.7,2.7,125
