timestamp,open,high,low,close,volume
2026-01-14 10:34:00-05:00,1.31,1.317,1.31,1.313,2301
2026-01-14 10:35:00-05:00,1.3,1.3,1.296,1.296,1848
2026-01-14 10:36:00-05:00,1.299,1.299,1.299,1.299,200
2026-01-14 10:37:00-05:00,1.299,1.3,1.27,1.3,8187
2026-01-14 10:38:00-05:00,1.295,1.295,1.27,1.27,2600
2026-01-14 10:39:00-05:00,1.29,1.3,1.289,1.289,5312
2026-01-14 10:40:00-05:00,1.288,1.3,1.285,1.3,5860
2026-01-14 10:41:00-05:00,1.31,1.37,1.31,1.37,21460
2026-01-14 10:42:00-05:00,1.34,1.34,1.33,1.33,9893
2026-01-14 10:43:00-05:00,1.33,1.33,1.33,1.33,1291
2026-01-14 10:44:00-05:00,1.33,1.36,1.31,1.31,3970
2026-01-14 10:45:00-05:00,1.33,1.33,1.33,1.33,1206
2026-01-14 10:47:00-05:00,1.36,1.37,1.33,1.355,27525
2026-01-14 10:48:00-05:00,1.38,1.45,1.348,1.38,42442
2026-01-14 10:49:00-05:00,1.39,1.4,1.38,1.4,11206
2026-01-14 10:50:00-05:00,1.391,1.43,1.39,1.43,25942
2026-01-14 10:51:00-05:00,1.419,1.42,1.366,1.4,22353
2026-01-14 10:52:00-05:00,1.38,1.38,1.351,1.356,6797
2026-01-14 10:53:00-05:00,1.36,1.37,1.36,1.37,6448
2026-01-14 10:54:00-05:00,1.36,1.397,1.36,1.397,2314
2026-01-14 10:55:00-05:00,1.393,1.393,1.38,1.38,2219
2026-01-14 10:56:00-05:00,1.396,1.42,1.38,1.42,7754
2026-01-14 10:57:00-05:00,1.42,1.426,1.4,1.426,16084
2026-01-14 10:58:00-05:00,1.386,1.427,1.386,1.4,1625
2026-01-14 10:59:00-05:00,1.395,1.395,1.395,1.395,117
2026-01-14 11:00:00-05:00,1.43,1.43,1.43,1.43,4182
2026-01-14 11:01:00-05:00,1.4,1.43,1.4,1.43,3288
2026-01-14 11:02:00-05:00,1.4,1.419,1.4,1.4,13982
2026-01-14 11:03:00-05:00,1.4,1.42,1.4,1.42,3240
2026-01-14 11:04:00-05:00,1.395,1.42,1.395,1.419,6116
2026-01-14 11:05:00-05:00,1.41,1.41,1.39,1.41,12639
2026-01-14 11:06:00-05:00,1.37,1.41,1.37,1.41,7600
2026-01-14 11:07:00-05:00,1.39,1.397,1.39,1.393,1004
2026-01-14 11:09:00-05:00,1.392,1.395,1.39,1.39,3147
2026-01-14 11:10:00-05:00,1.395,1.395,1.395,1.395,2587
2026-01-14 11:11:00-05:00,1.392,1.392,1.39,1.39,4554
2026-01-14 11:13:00-05:00,1.392,1.398,1.392,1.395,6791
2026-01-14 11:15:00-05:00,1.4,1.408,1.4,1.405,3122
2026-01-14 11:16:00-05:00,1.41,1.41,1.4,1.4,1550
2026-01-14 11:17:00-05:00,1.4,1.4,1.4,1.4,2285
2026-01-14 11:18:00-05:00,1.4,1.4,1.4,1.4,319
2026-01-14 11:19:00-05:00,1.405,1.405,1.405,1.405,2937
2026-01-14 11:20:00-05:00,1.4,1.4,1.39,1.4,5162
2026-01-14 11:21:00-05:00,1.394,1.394,1.394,1.394,116
2026-01-14 11:22:00-05:00,1.4,1.4,1.4,1.4,100
2026-01-14 11:23:00-05:00,1.406,1.406,1.39,1.39,1460
2026-01-14 11:24:00-05:00,1.394,1.4,1.394,1.4,1248
2026-01-14 11:25:00-05:00,1.4,1.4,1.39,1.395,6218
2026-01-14 11:26:00-05:00,1.39,1.39,1.39,1.39,2215
2026-01-14 11:27:00-05:00,1.39,1.39,1.38,1.38,5169
2026-01-14 11:28:00-05:00,1.395,1.395,1.38,1.38,300
2026-01-14 11:29:00-05:00,1.38,1.38,1.33,1.351,13323
2026-01-14 11:30:00-05:00,1.35,1.353,1.35,1.353,942
2026-01-14 11:31:00-05:00,1.35,1.35,1.33,1.34,17052
2026-01-14 11:32:00-05:00,1.34,1.34,1.33,1.34,1885
2026-01-14 11:33:00-05:00,1.34,1.35,1.33,1.33,9516
2026-01-14 11:34:00-05:00,1.339,1.339,1.339,1.339,157
2026-01-14 11:35:00-05:00,1.342,1.342,1.33,1.33,10451
2026-01-14 11:36:00-05:00,1.33,1.34,1.33,1.34,979
2026-01-14 11:37:00-05:00,1.34,1.34,1.34,1.34,110
2026-01-14 11:38:00-05:00,1.338,1.34,1.331,1.331,2231
2026-01-14 11:39:00-05:00,1.335,1.34,1.33,1.335,11355
2026-01-14 11:40:00-05:00,1.331,1.34,1.331,1.34,5839
2026-01-14 11:41:00-05:00,1.348,1.348,1.335,1.335,4704
2026-01-14 11:42:00-05:00,1.35,1.35,1.34,1.34,10463
2026-01-14 11:43:00-05:00,1.34,1.349,1.34,1.34,4177
2026-01-14 11:44:00-05:00,1.34,1.34,1.34,1.34,580
2026-01-14 11:45:00-05:00,1.34,1.34,1.34,1.34,191
2026-01-14 11:46:00-05:00,1.34,1.35,1.339,1.35,2872
2026-01-14 11:47:00-05:00,1.373,1.373,1.373,1.373,1701
2026-01-14 11:49:00-05:00,1.36,1.366,1.36,1.366,1299
2026-01-14 11:51:00-05:00,1.36,1.38,1.36,1.37,6051
2026-01-14 11:52:00-05:00,1.37,1.37,1.37,1.37,2001
2026-01-14 11:58:00-05:00,1.37,1.37,1.37,1.37,890
2026-01-14 11:59:00-05:00,1.365,1.37,1.365,1.37,1572
2026-01-14 12:00:00-05:00,1.385,1.385,1.385,1.385,100
2026-01-14 12:01:00-05:00,1.388,1.388,1.388,1.388,100
2026-01-14 12:02:00-05:00,1.39,1.39,1.39,1.39,2344
2026-01-14 12:03:00-05:00,1.375,1.375,1.375,1.375,236
2026-01-14 12:04:00-05:00,1.38,1.38,1.38,1.38,102
2026-01-14 12:05:00-05:00,1.385,1.4,1.385,1.4,3506
2026-01-14 12:06:00-05:00,1.4,1.42,1.4,1.42,18286
2026-01-14 12:07:00-05:00,1.405,1.405,1.405,1.405,241
