timestamp,open,high,low,close,volume
2026-01-02 14:02:00-05:00,0.4851,0.4879,0.4851,0.486,14021
2026-01-02 14:03:00-05:00,0.4861,0.4879,0.486,0.487,11387
2026-01-02 14:04:00-05:00,0.4875,0.4896,0.4875,0.4896,3233
2026-01-02 14:05:00-05:00,0.4881,0.4886,0.4879,0.4886,6932
2026-01-02 14:06:00-05:00,0.488,0.4888,0.488,0.4886,10392
2026-01-02 14:07:00-05:00,0.4881,0.4885,0.484,0.4841,12789
2026-01-02 14:08:00-05:00,0.4842,0.4842,0.4842,0.4842,5993
2026-01-02 14:09:00-05:00,0.4846,0.4846,0.4842,0.4842,10835
2026-01-02 14:10:00-05:00,0.4844,0.4844,0.4841,0.4841,21800
2026-01-02 14:11:00-05:00,0.4841,0.4841,0.484,0.484,13369
2026-01-02 14:12:00-05:00,0.484,0.484,0.4796,0.4797,34807
2026-01-02 14:13:00-05:00,0.4797,0.4797,0.4796,0.4797,17662
2026-01-02 14:14:00-05:00,0.4797,0.4797,0.4672,0.4704,75070
2026-01-02 14:15:00-05:00,0.4711,0.4739,0.4704,0.4739,53085
2026-01-02 14:16:00-05:00,0.4712,0.4735,0.4712,0.4732,15884
2026-01-02 14:17:00-05:00,0.4732,0.4796,0.4723,0.4771,28498
2026-01-02 14:18:00-05:00,0.4772,0.4795,0.4771,0.4772,28232
2026-01-02 14:19:00-05:00,0.4784,0.4792,0.478,0.4792,11872
2026-01-02 14:20:00-05:00,0.48,0.4832,0.48,0.482,8007
2026-01-02 14:21:00-05:00,0.4885,0.4885,0.4853,0.4877,10427
2026-01-02 14:22:00-05:00,0.487,0.4872,0.4869,0.4869,5236
2026-01-02 14:23:00-05:00,0.4869,0.4869,0.4853,0.4855,7540
2026-01-02 14:24:00-05:00,0.4854,0.4855,0.4853,0.4853,17136
2026-01-02 14:25:00-05:00,0.4854,0.49,0.4853,0.4882,11506
2026-01-02 14:26:00-05:00,0.49,0.4969,0.4882,0.4969,18712
2026-01-02 14:27:00-05:00,0.4935,0.4969,0.4901,0.4955,10288
2026-01-02 14:28:00-05:00,0.4929,0.4929,0.4901,0.4901,5824
2026-01-02 14:29:00-05:00,0.4906,0.4916,0.4853,0.4853,7620
2026-01-02 14:30:00-05:00,0.4855,0.4858,0.4853,0.4853,11696
2026-01-02 14:31:00-05:00,0.4854,0.4854,0.4853,0.4854,11588
2026-01-02 14:32:00-05:00,0.4853,0.4854,0.4853,0.4854,15569
2026-01-02 14:34:00-05:00,0.4854,0.4878,0.4853,0.4857,6554
2026-01-02 14:35:00-05:00,0.4858,0.4867,0.4857,0.4867,4841
2026-01-02 14:36:00-05:00,0.4867,0.4867,0.4861,0.4867,6055
2026-01-02 14:37:00-05:00,0.4868,0.4924,0.4862,0.4924,17275
2026-01-02 14:38:00-05:00,0.4949,0.5088,0.4921,0.5088,30427
2026-01-02 14:39:00-05:00,0.5028,0.51,0.5028,0.5042,38133
2026-01-02 14:40:00-05:00,0.504,0.5047,0.5018,0.5018,32362
2026-01-02 14:41:00-05:00,0.5019,0.5041,0.4865,0.4866,14550
2026-01-02 14:42:00-05:00,0.497,0.4996,0.4901,0.4996,722
2026-01-02 14:43:00-05:00,0.501,0.501,0.4901,0.4901,6251
2026-01-02 14:44:00-05:00,0.4944,0.4944,0.4907,0.4907,321
2026-01-02 14:45:00-05:00,0.4924,0.4924,0.4907,0.4924,4765
2026-01-02 14:46:00-05:00,0.4924,0.498,0.4924,0.498,8419
2026-01-02 14:47:00-05:00,0.498,0.4994,0.498,0.498,7059
2026-01-02 14:48:00-05:00,0.4917,0.498,0.4901,0.4901,8563
2026-01-02 14:49:00-05:00,0.4979,0.4979,0.4969,0.4969,4077
2026-01-02 14:50:00-05:00,0.4968,0.4969,0.4968,0.4969,6530
